date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:11	1352/1352	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202024%2009:24:30%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/84f42906-fcf4-4fe6-aca2-3a2054ae68ec.png	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/84f42906-fcf4-4fe6-aca2-3a2054ae68ec.png	(from http://www.jxds-jt.com/)
12:25:11	92580/92580	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2005:25:09%20GMT	http://www.jxds-jt.com/news_detail/1628603609204334592.html	D:/Job/dongfengchinese/d/www.jxds-jt.com/news_detail/1628603609204334592.html	(from http://www.jxds-jt.com/)
12:25:11	603/603	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202024%2009:24:31%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/2934c274-0cd8-4443-b7af-f0e5d73fc77b.png	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/2934c274-0cd8-4443-b7af-f0e5d73fc77b.png	(from http://www.jxds-jt.com/)
12:25:11	1338/1338	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202024%2009:24:31%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/7740580c-cd3f-47da-a1fd-025b4b2b9625.png	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/7740580c-cd3f-47da-a1fd-025b4b2b9625.png	(from http://www.jxds-jt.com/)
12:25:11	1210/1210	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202024%2009:24:31%20GMT	https://omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/939cf7b3-fcee-4ced-a548-9bcb41bfb4f0.png	D:/Job/dongfengchinese/d/omo-oss-image.thefastimg.com/portal-saas/new2021112609182188195/cms/image/939cf7b3-fcee-4ced-a548-9bcb41bfb4f0.png	(from http://www.jxds-jt.com/)
12:25:12	61768/61768	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Sep%202024%2005:25:11%20GMT	http://www.jxds-jt.com/seoList.html	D:/Job/dongfengchinese/d/www.jxds-jt.com/seoList.html	(from http://www.jxds-jt.com/)
12:25:12	804/804	---MCZ	403	error ('Forbidden')	text/html	etag:W/%2266d13955-324%22	http://www.jxds-jt.com/assets/sprites.png	D:/Job/dongfengchinese/d/www.jxds-jt.com/assets/sprites.31.delayed	(from http://www.jxds-jt.com/npublic/libs/css/ceccbootstrap.min.css,global.css?instance=new2022052122174674756&viewType=p&v=1694138189000&siteType=oper)
12:25:13	48047/48047	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2003:55:31%20GMT	https://omo-oss-image1.thefastimg.com/portal-saas/new2022052122174674756/cms/image/b7f0467e-ffde-4c38-9466-e8047046dc29.jpg	D:/Job/dongfengchinese/d/omo-oss-image1.thefastimg.com/portal-saas/new2022052122174674756/cms/image/b7f0467e-ffde-4c38-9466-e8047046dc29.jpg	(from http://www.jxds-jt.com/css/Home_fadcb64e29a640d8acedde7fc313f1f068e73f18.min.css?instance=new2022052122174674756&viewType=p&v=1694138189000&siteType=oper)
12:25:13	27590/27590	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202024%2009:24:33%20GMT	https://omo-oss-image1.thefastimg.com/portal-saas/new2022060916314444799/cms/image/b37a70d8-356d-408c-b9d6-85b888ac5c6f.png	D:/Job/dongfengchinese/d/omo-oss-image1.thefastimg.com/portal-saas/new2022060916314444799/cms/image/b37a70d8-356d-408c-b9d6-85b888ac5c6f.png	(from http://www.jxds-jt.com/css/Home_fadcb64e29a640d8acedde7fc313f1f068e73f18.min.css?instance=new2022052122174674756&viewType=p&v=1694138189000&siteType=oper)
12:25:14	0/-1	---M--	301	error ('')			http://www.jxds-jt.com/Home.html	D:/Job/dongfengchinese/d/www.jxds-jt.com/Home.35.delayed	(from http://www.jxds-jt.com/gsjj.html)
